Firstdate,Lastdate,Nusers,Mean_dr,Sum_dr
2019-10-07,2019-11-05,2131, 16.998664214934557, 36224.15344202554
2019-10-08,2019-11-06,2148, 17.611080603936294, 37828.60113725516
2019-10-09,2019-11-07,2144, 17.868272268506924, 38309.57574367885
2019-10-10,2019-11-08,2150, 18.69286848725564, 40189.66724759963
2019-10-11,2019-11-09,2157, 18.684970298773262, 40303.480934453924
2019-10-12,2019-11-10,2174, 18.824582670790452, 40924.64272629844
2019-10-13,2019-11-11,2183, 18.808464604705247, 41058.878232071555
2019-10-14,2019-11-12,2192, 18.5562090495533, 40675.210236620835
2019-10-15,2019-11-13,2184, 18.508078689319998, 40421.643857474875
2019-10-16,2019-11-14,2213, 18.6783909838684, 41335.27924730077
2019-10-17,2019-11-15,2214, 18.48140828487281, 40917.8379427084
2019-10-18,2019-11-16,2220, 18.36355425536761, 40767.090446916096
2019-10-19,2019-11-17,2201, 17.740909920104286, 39047.742734149535
2019-10-20,2019-11-18,2200, 17.08865145907129, 37595.03320995684
2019-10-21,2019-11-19,2213, 17.483438026646784, 38690.84835296933
2019-10-22,2019-11-20,2199, 16.951259582881036, 37275.819822755395
2019-10-23,2019-11-21,2200, 16.883902036064562, 37144.58447934203
2019-10-24,2019-11-22,2196, 17.07228091711416, 37490.7288939827
2019-10-25,2019-11-23,2203, 17.463143742722483, 38471.30566521763
2019-10-26,2019-11-24,2205, 17.95074482335406, 39581.39233549571
2019-10-27,2019-11-25,2203, 17.66100353090303, 38907.190778579374
2019-10-28,2019-11-26,2194, 17.739801275580586, 38921.12399862381
2019-10-29,2019-11-27,2210, 17.68880453360748, 39092.258019272536
2019-10-30,2019-11-28,2178, 17.40089662171575, 37899.1528420969
2019-10-31,2019-11-29,2164, 17.09263147354501, 36988.4545087514
2019-11-01,2019-11-30,2161, 17.031563470631625, 36805.20866003494
2019-11-02,2019-12-01,2152, 17.289328047413058, 37206.6339580329
2019-11-03,2019-12-02,2138, 17.037850818577763, 36426.92505011926
2019-11-04,2019-12-03,2144, 16.966831974626455, 36376.88775359912
2019-11-05,2019-12-04,2150, 17.124034534991754, 36816.674250232274
2019-11-06,2019-12-05,2153, 16.799696759547647, 36169.747123306086
2019-11-07,2019-12-06,2155, 16.63100304032408, 35839.8115518984
2019-11-08,2019-12-07,2148, 16.27055020603463, 34949.141842562385
